2.681978624000000000e+09,3.156597316265106201e-01,3.039283910766243935e-06,2.883066772483289242e-04,3.136121215820312500e+02,1.811274737119674683e-01,9.894919433593750000e+02,2.798041748046875000e+03,6.252414584159851074e-01,1.734018921852111816e+00,5.934982327744364738e-04,4.024133544921875000e+03,8.570286865234375000e+02,2.922585144042968750e+02,4.200827047327747691e-20
2.595331328000000000e+09,3.373704850673675537e-01,6.142201073089381680e-06,5.176479462534189224e-04,3.144833984375000000e+02,2.150242775678634644e-01,9.898067626953125000e+02,2.756330078125000000e+03,6.356673836708068848e-01,1.733272671699523926e+00,5.387054989114403725e-04,4.119238281250000000e+03,8.781317749023437500e+02,2.924219970703125000e+02,8.584161157057664026e-20
2.895775744000000000e+09,3.356128931045532227e-01,5.122647507960209623e-06,2.841692476067692041e-04,3.086019592285156250e+02,1.932542622089385986e-01,9.909115600585937500e+02,2.758445312500000000e+03,6.288251280784606934e-01,1.656559586524963379e+00,8.065067231655120850e-04,4.089936035156250000e+03,8.620117187500000000e+02,2.932295837402343750e+02,4.417133485040657314e-20
2.781551872000000000e+09,3.112290501594543457e-01,3.747893288164050318e-06,3.957760927733033895e-04,3.181913452148437500e+02,1.651474386453628540e-01,9.881826782226562500e+02,2.710649414062500000e+03,6.329788565635681152e-01,1.235780715942382812e+00,5.124818999320268631e-04,4.072843505859375000e+03,9.086547241210937500e+02,2.923825378417968750e+02,3.287174395255104329e-20
2.714333952000000000e+09,3.457346558570861816e-01,7.000516234256792814e-06,1.909722923301160336e-04,3.016264953613281250e+02,1.932017654180526733e-01,9.850702514648437500e+02,2.782927490234375000e+03,6.108469367027282715e-01,1.289601445198059082e+00,5.974087980575859547e-04,4.142513671875000000e+03,9.035615844726562500e+02,2.931189270019531250e+02,4.034512691651158121e-20
2.708393984000000000e+09,3.261793553829193115e-01,5.440228960651438683e-06,3.612714353948831558e-04,2.962039184570312500e+02,1.914512515068054199e-01,9.870570068359375000e+02,2.771903076171875000e+03,6.253636479377746582e-01,1.653954863548278809e+00,6.341084372252225876e-04,3.975474365234375000e+03,8.450833129882812500e+02,2.934452819824218750e+02,1.232776266676830517e-20
2.834009344000000000e+09,3.326148390769958496e-01,4.656909368350170553e-06,4.415484727360308170e-04,2.846907653808593750e+02,2.197914570569992065e-01,9.818289184570312500e+02,2.758954833984375000e+03,6.214290261268615723e-01,2.294109582901000977e+00,5.936140660196542740e-04,4.100699707031250000e+03,8.361473388671875000e+02,2.923298034667968750e+02,2.806689411230058942e-20
2.999989760000000000e+09,3.456639349460601807e-01,6.779898740205680951e-06,2.224771160399541259e-04,2.960552978515625000e+02,1.781190931797027588e-01,9.846000976562500000e+02,2.816936767578125000e+03,6.643666028976440430e-01,2.340014457702636719e+00,5.735740996897220612e-04,4.137947265625000000e+03,8.611432495117187500e+02,2.922632141113281250e+02,7.718047479517238144e-20
2.947776000000000000e+09,3.016544878482818604e-01,4.273943886801134795e-06,5.261697224341332912e-04,2.884613342285156250e+02,1.934533566236495972e-01,9.914165039062500000e+02,2.792413574218750000e+03,6.367757916450500488e-01,1.391505718231201172e+00,6.184279918670654297e-04,4.042637207031250000e+03,8.413202514648437500e+02,2.939714355468750000e+02,6.345639813487832076e-20
2.663766784000000000e+09,3.073652684688568115e-01,1.892154273264168296e-06,3.871025692205876112e-04,3.074727783203125000e+02,2.279781103134155273e-01,9.924990844726562500e+02,2.757589599609375000e+03,6.275740265846252441e-01,1.408125996589660645e+00,6.804630975238978863e-04,4.047160888671875000e+03,8.896467895507812500e+02,2.922888488769531250e+02,2.720852297454063059e-20
2.526334208000000000e+09,3.245112001895904541e-01,9.267721907235682011e-06,2.054535434581339359e-04,3.129033508300781250e+02,1.686458587646484375e-01,9.869057006835937500e+02,2.810545898437500000e+03,6.427426338195800781e-01,1.661401748657226562e+00,6.372284260578453541e-04,4.013531494140625000e+03,8.548966674804687500e+02,2.933111572265625000e+02,5.996219335699826474e-20
3.050760704000000000e+09,3.140476346015930176e-01,8.004618393897544593e-06,5.230091046541929245e-04,2.992075500488281250e+02,2.066800296306610107e-01,9.905000000000000000e+02,2.786528320312500000e+03,6.366121172904968262e-01,2.152370214462280273e+00,6.071481620892882347e-04,4.018170166015625000e+03,8.630991821289062500e+02,2.930967102050781250e+02,6.626389194694234484e-21
3.170797824000000000e+09,3.730798363685607910e-01,7.640896001248620450e-06,3.434633836150169373e-04,2.985128173828125000e+02,1.855656951665878296e-01,9.866397094726562500e+02,2.759696777343750000e+03,6.229956150054931641e-01,2.058773756027221680e+00,9.574706200510263443e-04,4.078192382812500000e+03,8.582526855468750000e+02,2.930860595703125000e+02,4.339028894404898347e-20
2.878295552000000000e+09,3.158424198627471924e-01,6.546048098243772984e-06,2.197433059336617589e-04,3.041175842285156250e+02,1.895618885755538940e-01,9.913593750000000000e+02,2.776688720703125000e+03,6.226860880851745605e-01,1.462636232376098633e+00,6.290836026892066002e-04,4.027478027343750000e+03,8.220064697265625000e+02,2.921877136230468750e+02,5.055061312672661049e-20
2.931836672000000000e+09,3.514656722545623779e-01,6.935829333087895066e-06,2.487542806193232536e-04,2.920439758300781250e+02,1.888806074857711792e-01,9.875681762695312500e+02,2.799697998046875000e+03,6.280331015586853027e-01,1.319243192672729492e+00,8.610776858404278755e-04,4.085667724609375000e+03,8.336287231445312500e+02,2.927721557617187500e+02,3.789139902694959374e-20
2.782899456000000000e+09,3.694939315319061279e-01,8.486214028380345553e-06,3.337462549097836018e-04,3.040002136230468750e+02,1.742213368415832520e-01,9.903245239257812500e+02,2.734841308593750000e+03,6.069277524948120117e-01,1.477398633956909180e+00,7.624176214449107647e-04,4.060164550781250000e+03,8.465187988281250000e+02,2.932987060546875000e+02,3.575836195229102598e-20
2.891883776000000000e+09,3.607037067413330078e-01,6.370745268213795498e-06,4.721430887002497911e-04,2.945662841796875000e+02,2.024280130863189697e-01,9.913321533203125000e+02,2.763803710937500000e+03,6.485761404037475586e-01,1.773922681808471680e+00,8.347059483639895916e-04,4.100163085937500000e+03,8.526348266601562500e+02,2.932509765625000000e+02,6.743709497286466174e-21
2.607714048000000000e+09,3.574138581752777100e-01,6.162535100884269923e-06,5.277069867588579655e-04,3.044443969726562500e+02,1.595705598592758179e-01,9.918102416992187500e+02,2.761398681640625000e+03,6.148908734321594238e-01,1.527869343757629395e+00,7.447692914865911007e-04,4.083953369140625000e+03,9.225238647460937500e+02,2.935684204101562500e+02,5.865957130033477770e-20
2.778984448000000000e+09,3.159596025943756104e-01,7.659265975235030055e-06,2.424854465061798692e-04,2.915196228027343750e+02,1.661199480295181274e-01,9.875239257812500000e+02,2.808902587890625000e+03,6.225790977478027344e-01,1.430461287498474121e+00,6.366935558617115021e-04,4.079958740234375000e+03,8.937201538085937500e+02,2.937875976562500000e+02,3.721617730903623927e-20
2.613620224000000000e+09,3.332246243953704834e-01,9.749773198564071208e-06,3.057705180253833532e-04,3.125787963867187500e+02,1.965325027704238892e-01,9.880407714843750000e+02,2.775606201171875000e+03,6.264792084693908691e-01,1.830511927604675293e+00,7.525926339440047741e-04,4.000924316406250000e+03,8.559533081054687500e+02,2.928165588378906250e+02,7.154624391269253813e-20
2.757591296000000000e+09,3.587337136268615723e-01,6.674930318695260212e-06,3.755461657419800758e-04,2.937541198730468750e+02,2.188956141471862793e-01,9.853770751953125000e+02,2.794580810546875000e+03,6.277301311492919922e-01,1.202597618103027344e+00,4.643731226678937674e-04,4.113064453125000000e+03,8.438151855468750000e+02,2.940533142089843750e+02,2.451702589530939665e-20
2.984755200000000000e+09,3.237793445587158203e-01,1.924461230373708531e-06,4.617669910658150911e-04,2.918157958984375000e+02,1.699725538492202759e-01,9.951887817382812500e+02,2.758204101562500000e+03,6.048421263694763184e-01,1.696314334869384766e+00,7.463755900971591473e-04,3.994537353515625000e+03,8.698489379882812500e+02,2.933661499023437500e+02,8.419920730584852428e-21
2.965907200000000000e+09,3.625629246234893799e-01,5.142753252584952861e-06,3.490022209007292986e-04,3.070512390136718750e+02,1.767318397760391235e-01,9.865470581054687500e+02,2.784024169921875000e+03,6.392230391502380371e-01,1.585619330406188965e+00,6.023310124874114990e-04,4.100854980468750000e+03,8.318631591796875000e+02,2.936830139160156250e+02,9.459709217225169323e-20
2.279588352000000000e+09,3.209699690341949463e-01,5.982803031656658277e-06,2.380509686190634966e-04,2.947628173828125000e+02,1.864839941263198853e-01,9.879070434570312500e+02,2.767719238281250000e+03,6.173180937767028809e-01,1.909446716308593750e+00,6.583024514839053154e-04,4.082166503906250000e+03,8.495589599609375000e+02,2.939946289062500000e+02,2.099705250264375316e-20
2.804086272000000000e+09,3.289634585380554199e-01,1.737828029035881627e-06,5.076535162515938282e-04,2.957131958007812500e+02,1.970221698284149170e-01,9.961735229492187500e+02,2.783671630859375000e+03,6.362287402153015137e-01,1.977826356887817383e+00,8.296855958178639412e-04,4.089422851562500000e+03,8.199802246093750000e+02,2.929902648925781250e+02,4.629771570607350326e-20
3.033986048000000000e+09,3.098252117633819580e-01,9.295982636103872210e-06,2.857047074940055609e-04,3.190927429199218750e+02,1.890665441751480103e-01,9.930317382812500000e+02,2.752597412109375000e+03,6.434773802757263184e-01,1.627542376518249512e+00,7.046206155791878700e-04,4.087032226562500000e+03,8.981040649414062500e+02,2.940622558593750000e+02,1.980403672390494396e-20
2.698854144000000000e+09,3.132245540618896484e-01,7.450309567502699792e-06,5.329361301846802235e-04,3.119325561523437500e+02,1.654408127069473267e-01,9.906470336914062500e+02,2.845122802734375000e+03,6.227875947952270508e-01,1.649044036865234375e+00,5.467853043228387833e-04,4.062880126953125000e+03,8.307349853515625000e+02,2.941490783691406250e+02,8.633027174861660914e-21
2.659670528000000000e+09,3.074477910995483398e-01,7.522558917116839439e-06,3.146950912196189165e-04,2.845817565917968750e+02,1.668962538242340088e-01,9.949650268554687500e+02,2.790717529296875000e+03,6.313180923461914062e-01,2.179174423217773438e+00,5.948367179371416569e-04,4.037279541015625000e+03,8.790150756835937500e+02,2.926795959472656250e+02,8.660963584463505531e-20
2.737526016000000000e+09,3.056063950061798096e-01,4.194045231997733936e-06,4.693016526289284229e-04,2.872308349609375000e+02,1.936232149600982666e-01,9.966096191406250000e+02,2.776166748046875000e+03,6.239625811576843262e-01,1.553832292556762695e+00,8.778600604273378849e-04,4.052388671875000000e+03,8.846875610351562500e+02,2.940277404785156250e+02,5.844608115411366971e-20
2.719325440000000000e+09,3.416546583175659180e-01,9.108790436584968120e-06,2.397542120888829231e-04,3.028317565917968750e+02,1.810637861490249634e-01,9.906029052734375000e+02,2.767865722656250000e+03,6.272957324981689453e-01,1.769837975502014160e+00,8.977880352176725864e-04,4.067214355468750000e+03,8.817639770507812500e+02,2.932247314453125000e+02,1.262883944607270137e-20
2.678043648000000000e+09,3.497532010078430176e-01,1.702432655292795971e-06,4.256903484929352999e-04,2.938007812500000000e+02,1.828228384256362915e-01,9.930849609375000000e+02,2.770189941406250000e+03,6.338438987731933594e-01,1.526615262031555176e+00,7.483642548322677612e-04,4.076799072265625000e+03,8.517863159179687500e+02,2.937920532226562500e+02,1.192041450450101229e-19
3.185932288000000000e+09,2.984209358692169189e-01,9.080014933715574443e-06,3.165599482599645853e-04,2.985867614746093750e+02,2.083295136690139771e-01,9.877715454101562500e+02,2.779744628906250000e+03,6.137886047363281250e-01,1.823630690574645996e+00,8.713469724170863628e-04,4.019006347656250000e+03,8.550005493164062500e+02,2.935333557128906250e+02,6.588958868079426508e-20
2.838681088000000000e+09,3.120195865631103516e-01,9.539144230075180531e-06,2.752403379417955875e-04,3.016914672851562500e+02,1.765858530998229980e-01,9.863327636718750000e+02,2.727043701171875000e+03,6.382618546485900879e-01,1.959158897399902344e+00,1.008530613034963608e-03,4.122956054687500000e+03,8.143569946289062500e+02,2.932000427246093750e+02,3.992358145918778005e-20
3.322273024000000000e+09,3.291461467742919922e-01,9.211691576638258994e-06,5.032510962337255478e-04,3.113032836914062500e+02,1.834340691566467285e-01,9.910253295898437500e+02,2.774901367187500000e+03,6.230783462524414062e-01,1.888717532157897949e+00,5.677824374288320541e-04,3.991572021484375000e+03,8.843839721679687500e+02,2.932597045898437500e+02,5.290133764298013930e-20
2.952983296000000000e+09,3.368196785449981689e-01,5.558661541726905853e-06,5.619522416964173317e-04,2.882613220214843750e+02,1.920945793390274048e-01,9.861322021484375000e+02,2.745328125000000000e+03,6.484211087226867676e-01,2.176458358764648438e+00,9.529682574793696404e-04,4.081343750000000000e+03,8.941661987304687500e+02,2.927115478515625000e+02,1.111129340960677663e-20
2.818107648000000000e+09,3.183892369270324707e-01,4.782496034749783576e-06,2.982607693411409855e-04,3.157685852050781250e+02,1.801963895559310913e-01,9.863724975585937500e+02,2.759456787109375000e+03,6.028259396553039551e-01,1.800335407257080078e+00,6.324276328086853027e-04,4.122314941406250000e+03,8.538005981445312500e+02,2.938631286621093750e+02,6.800322255397478234e-20
2.522231552000000000e+09,3.621295690536499023e-01,5.605203568848082796e-06,4.366330394987016916e-04,2.935880432128906250e+02,2.038535326719284058e-01,9.894109497070312500e+02,2.761900878906250000e+03,6.240509152412414551e-01,1.184765934944152832e+00,5.224180640652775764e-04,4.117979492187500000e+03,8.706917724609375000e+02,2.941096801757812500e+02,2.051674167891174139e-20
3.138929152000000000e+09,3.244085311889648438e-01,2.359191739742527716e-06,2.822062233462929726e-04,3.006694030761718750e+02,1.872641146183013916e-01,9.920845947265625000e+02,2.782694824218750000e+03,6.271771788597106934e-01,2.064990043640136719e+00,7.603623089380562305e-04,4.109926757812500000e+03,7.741661376953125000e+02,2.936195983886718750e+02,2.590415608377253950e-20
2.804509184000000000e+09,2.949969470500946045e-01,5.493616754392860457e-06,2.634862612467259169e-04,3.002463378906250000e+02,1.896794736385345459e-01,9.860769042968750000e+02,2.718218505859375000e+03,6.273877024650573730e-01,1.843136429786682129e+00,6.614797748625278473e-04,4.021252441406250000e+03,9.179066772460937500e+02,2.924318237304687500e+02,7.967817250417039078e-20
3.180556544000000000e+09,3.523355722427368164e-01,4.139014436077559367e-06,2.685019862838089466e-04,3.042901611328125000e+02,1.649281978607177734e-01,9.896192626953125000e+02,2.716448730468750000e+03,6.299074292182922363e-01,1.469885110855102539e+00,5.896916263736784458e-04,4.028225097656250000e+03,8.222539672851562500e+02,2.934967651367187500e+02,2.890316078689462926e-20
2.688031232000000000e+09,2.995707690715789795e-01,3.130199957013246603e-06,2.594753168523311615e-04,2.982493286132812500e+02,1.702869385480880737e-01,9.975380859375000000e+02,2.765408203125000000e+03,6.364855170249938965e-01,1.612704753875732422e+00,6.266753189265727997e-04,3.983764404296875000e+03,8.826239013671875000e+02,2.930093383789062500e+02,7.130682682414672118e-20
2.621084672000000000e+09,3.276120722293853760e-01,9.307018444815184921e-06,4.666860622819513083e-04,2.959069824218750000e+02,1.877792626619338989e-01,9.871963500976562500e+02,2.789313476562500000e+03,6.241267323493957520e-01,1.680485844612121582e+00,7.585598505102097988e-04,4.054534179687500000e+03,8.663423461914062500e+02,2.921723022460937500e+02,3.632847357127332580e-20
3.060968448000000000e+09,3.471460640430450439e-01,2.510384547349531204e-06,4.174315545242279768e-04,3.098658752441406250e+02,1.899721026420593262e-01,9.944035644531250000e+02,2.774060058593750000e+03,6.414437294006347656e-01,1.912038445472717285e+00,8.756442111916840076e-04,4.071656005859375000e+03,8.502683105468750000e+02,2.925891723632812500e+02,4.701304275899860844e-20
2.556818944000000000e+09,3.539189100265502930e-01,2.601836513349553570e-06,3.485049819573760033e-04,3.117228088378906250e+02,2.063242346048355103e-01,9.940958862304687500e+02,2.759276611328125000e+03,6.460589766502380371e-01,1.056964397430419922e+00,7.280436693690717220e-04,3.988783447265625000e+03,8.291331176757812500e+02,2.922680053710937500e+02,1.821180128644559589e-20
2.670119424000000000e+09,3.461394906044006348e-01,7.987161552591715008e-06,2.316251193406060338e-04,3.033050231933593750e+02,1.958959996700286865e-01,9.831237792968750000e+02,2.803031250000000000e+03,6.326168179512023926e-01,1.030381441116333008e+00,8.335235179401934147e-04,4.101563476562500000e+03,8.048140869140625000e+02,2.926965942382812500e+02,3.828647470467169802e-20
2.932347392000000000e+09,3.198469281196594238e-01,5.956007953500375152e-06,5.296854069456458092e-04,2.902127075195312500e+02,1.858840584754943848e-01,9.935847167968750000e+02,2.796194335937500000e+03,6.514599323272705078e-01,1.860960960388183594e+00,7.191473268903791904e-04,4.026361083984375000e+03,8.943190307617187500e+02,2.930938110351562500e+02,9.865645517896153426e-20
2.997631488000000000e+09,3.678080737590789795e-01,4.935193373967194930e-06,5.083770374767482281e-04,2.909841918945312500e+02,1.865610331296920776e-01,9.907113037109375000e+02,2.761575683593750000e+03,6.103300452232360840e-01,1.427429914474487305e+00,5.595390102826058865e-04,4.036968994140625000e+03,8.642156982421875000e+02,2.934653625488281250e+02,4.910472080302952482e-20
2.776229632000000000e+09,3.398203849792480469e-01,5.202032753004459664e-06,1.710629585431888700e-04,2.891797485351562500e+02,1.762518137693405151e-01,9.910430297851562500e+02,2.787402343750000000e+03,6.238551139831542969e-01,1.516582608222961426e+00,8.251425460912287235e-04,4.084700439453125000e+03,8.667716674804687500e+02,2.939600524902343750e+02,6.883668456930438457e-20
2.584247808000000000e+09,3.051983416080474854e-01,4.423301561473635957e-06,3.925484779756516218e-04,2.982128906250000000e+02,1.659205406904220581e-01,9.814483032226562500e+02,2.803322509765625000e+03,6.246667504310607910e-01,1.677714824676513672e+00,6.346393493004143238e-04,4.105763671875000000e+03,8.169528808593750000e+02,2.925384521484375000e+02,1.039970805648376678e-20
2.962715392000000000e+09,3.321410119533538818e-01,2.028827566391555592e-06,5.553970113396644592e-04,3.142999572753906250e+02,1.550768017768859863e-01,9.903994140625000000e+02,2.761103759765625000e+03,6.186664700508117676e-01,1.436127781867980957e+00,9.658705093897879124e-04,3.997232177734375000e+03,8.722896728515625000e+02,2.922136535644531250e+02,2.095519425559172895e-20
2.832597760000000000e+09,3.773933053016662598e-01,2.936511464213253930e-06,4.440337943378835917e-04,2.974611511230468750e+02,1.787966489791870117e-01,9.919617309570312500e+02,2.750474853515625000e+03,6.511408686637878418e-01,1.701253533363342285e+00,4.693675728049129248e-04,4.052344970703125000e+03,8.735413818359375000e+02,2.938144836425781250e+02,3.616105997011083569e-20
3.209174016000000000e+09,3.348794877529144287e-01,3.681424686874379404e-06,2.457582741044461727e-04,2.908426208496093750e+02,2.047512531280517578e-01,9.908331909179687500e+02,2.764274169921875000e+03,6.374303102493286133e-01,1.374849438667297363e+00,8.222246542572975159e-04,4.111956542968750000e+03,8.413082275390625000e+02,2.936948242187500000e+02,2.420473451791508475e-20
2.407187200000000000e+09,2.962220311164855957e-01,2.816774440361768939e-06,2.012458280660212040e-04,2.928825073242187500e+02,1.645365208387374878e-01,9.934036254882812500e+02,2.729683105468750000e+03,6.278800964355468750e-01,2.166603088378906250e+00,7.028270047158002853e-04,4.082981445312500000e+03,8.555921630859375000e+02,2.922238464355468750e+02,3.299907806809592498e-20
2.576323840000000000e+09,3.164284527301788330e-01,5.074098680779570714e-06,5.142154986970126629e-04,3.043375854492187500e+02,1.730296611785888672e-01,9.878173828125000000e+02,2.766249755859375000e+03,6.265181303024291992e-01,1.674476981163024902e+00,9.929763618856668472e-04,4.099389648437500000e+03,8.195454101562500000e+02,2.938578186035156250e+02,4.793296453538560877e-20
3.154956288000000000e+09,3.013191223144531250e-01,4.686011834564851597e-06,1.854732108768075705e-04,3.056387023925781250e+02,1.719561517238616943e-01,9.926944580078125000e+02,2.815743652343750000e+03,6.183875799179077148e-01,1.301234364509582520e+00,5.995152750983834267e-04,4.109021484375000000e+03,8.644104614257812500e+02,2.939559631347656250e+02,4.723904401198458097e-20
2.623085312000000000e+09,3.548631668090820312e-01,5.824819709232542664e-06,3.879790892824530602e-04,3.025272216796875000e+02,1.836329400539398193e-01,9.915350341796875000e+02,2.771810791015625000e+03,6.398146748542785645e-01,1.724452614784240723e+00,7.174962083809077740e-04,4.041762207031250000e+03,8.700964965820312500e+02,2.923451843261718750e+02,7.379894106400999759e-20
2.885576192000000000e+09,3.706681430339813232e-01,8.377529411518480629e-06,4.940648796036839485e-04,2.905268249511718750e+02,2.007704824209213257e-01,9.941703491210937500e+02,2.796473876953125000e+03,6.196103692054748535e-01,1.780176877975463867e+00,7.558786892332136631e-04,4.118530273437500000e+03,8.967810668945312500e+02,2.929889831542968750e+02,3.870566140478001593e-20
3.002429184000000000e+09,3.389193713665008545e-01,6.057136033632559702e-06,3.437495324760675430e-04,2.957505798339843750e+02,1.790887266397476196e-01,9.931085815429687500e+02,2.740294921875000000e+03,6.233955025672912598e-01,1.820918917655944824e+00,4.973502364009618759e-04,4.068695556640625000e+03,9.320754394531250000e+02,2.931011352539062500e+02,4.822862990558503160e-20
2.611001088000000000e+09,3.554610610008239746e-01,8.425242413068190217e-06,5.103447474539279938e-04,3.077193908691406250e+02,1.724691987037658691e-01,9.927910766601562500e+02,2.799352294921875000e+03,6.398966312408447266e-01,1.453272461891174316e+00,6.525355856865644455e-04,4.155818359375000000e+03,8.508112182617187500e+02,2.940711975097656250e+02,3.192863850079268368e-20
2.658693120000000000e+09,3.205735087394714355e-01,2.655427124409470707e-06,4.335174162406474352e-04,3.124957885742187500e+02,1.848830580711364746e-01,9.862366333007812500e+02,2.757167724609375000e+03,6.381474733352661133e-01,1.929762959480285645e+00,7.054965244606137276e-04,4.049043457031250000e+03,8.737829589843750000e+02,2.930147399902343750e+02,3.944893165277292808e-20
2.491132928000000000e+09,3.350575864315032959e-01,7.513729087804676965e-06,4.795254790224134922e-04,3.020439453125000000e+02,1.783303320407867432e-01,9.939704589843750000e+02,2.748718750000000000e+03,6.096889376640319824e-01,1.411437153816223145e+00,8.904627175070345402e-04,4.109303222656250000e+03,8.443006591796875000e+02,2.928310852050781250e+02,5.159909686488025092e-20
2.673090560000000000e+09,3.328701853752136230e-01,1.639858396629279014e-06,3.837013209704309702e-04,3.167666625976562500e+02,1.714094430208206177e-01,9.927157592773437500e+02,2.738160644531250000e+03,6.274616122245788574e-01,1.693110704421997070e+00,8.648519287817180157e-04,3.990598144531250000e+03,8.165590820312500000e+02,2.927898559570312500e+02,9.228467161135562483e-21
2.893293568000000000e+09,3.241600096225738525e-01,4.620638719643466175e-06,4.285242757759988308e-04,2.879971618652343750e+02,1.911801695823669434e-01,9.914646606445312500e+02,2.751889404296875000e+03,6.469471454620361328e-01,1.379910826683044434e+00,5.830235895700752735e-04,4.112622558593750000e+03,8.389423217773437500e+02,2.937132873535156250e+02,3.584531608301139523e-20
